category,text
1,"OOO 피디는 ‘중국에서도 한국에서도 주변인적인 삶을 살아가는 조선족 동포의 애환을 들추어내면서, 우리가 이들에게 가하는 비인간적 행태를 직시하고 싶었다’며 ‘같은 피가 흐르는 동포로서 화합을 모색하는 기회가 됐으면 한다’고 밝혔다."
1,"검찰은 이 사건의 주범 O 씨가 중국에 체류하면서 1인당 30만 위안을 받기로 하고 미국 밀입국을 희망하는 조선족 4명을 모집, 동남아 등 외국에 있는 한국인들을 안내책으로 포섭해 조직적으로 미국 밀입국을 시도한 것으로 보고 O 씨를 검거하는 데 주력하고 있다."
1,전라도 전역이 소작 쟁의로 난리를 겪었다.
1,"예라, 전라도로 가서 농사나 하고 있어 보자."
1,전라도 내에만도 무려 수십을 헤아리는 현이 있소.
1,을묘년에 투석대에 뽑혀서 전라도를 가게 되었는데….
1,전라도 각처에는 동학군의 집강소가 하나둘 설치되었다.
1,괘관산은 함양군의 북단에 전라도와 접경해 있는 큰 산이다.
1,민영준은 우선 전라도 지방이 민심이 패악하다는 것을 강조했다.
1,"농형이 대체로 풍년은 풍년이지만, 전라도에 수해가 약간 있었고…."
1,K 군이라면 전라도 내륙의 산으로 둘러싸인 감 산지로 유명한 고장이다.
1,정꿀병이는 그때 정말 전라도 일대 각 고을 보부상 임방에 통문을 띄웠었다.
1,전라도 순상 각하께서 이조에 올린 특청을 잘 조처하여 주시기 바라옵나이다.
1,"마침 전라도에서 동학 난리가 일어나, 여기 충청도에서도 민심이 소란할 때다."
1,청년 김덕령의 성명 삼 자는 벌써 전라도 일판에 천하장사라는 소문이 자자했다.
1,이몽룡이 전라도 어사로 제수되어 수의를 떨쳐입고 남원으로 떠날 때의 행차가….
1,넓고 넓은 전라도 곡창 지대에는 수군들이 고향으로 돌아가 일제히 모들을 내었다.
1,"전라도 수군들은 누른 옷 황의를 입게 하고, 충청도 수군들은 붉은 옷 홍의를 입혔다."
1,다른 부대는 서울에서 중로를 택해 역시 충청도를 지나 전라도 남단에 이르게 하고….
1,조선 시대에 전라도와 충청도의 세곡미는 황해와 강화도를 거처 경창으로 운반되었다.
1,명나라 군사 수십만 명이 전라도 연안에 있는 고로 모든 군사를 총관하여 남원에 있느니라.
1,"전라도와 경상도의 교역 분계 지점이며, 산간과 평야의 접합점인 화개에 장이 열리고 있다."
1,"동학 농민 운동은 그 발원이 전라도 고부군이지만, 그 세력이 점차 전국으로 퍼지게 되었다."
1,"영특하고 젊은 세자는, 전라도와 경상도 일판에 명성이 자자한 김덕령을 한번 만나고 싶었다."
1,"공주성만 점령하면 충청, 전라도는 물론 경상도까지 수중에 넣을 수 있는 요충지이기도 했다."
1,왕삼이란 놈은 전라도 광양 어디서 어살을 쳐서 세 식구가 근근이 풀칠을 하고 살았다는데….
1,그녀가 처음 전라도 어느 시골에서 십만 원에 팔려 택수에게 시집왔을 때 온 마을이 왜자했다.
1,보기에 윤환하거나 굉걸한 것은 아니나 그 실질로 전라도 내에서는 가장 잘 지은 청사라 한다.
1,"서문 밖 장은 전라도에서 가장 큰 장이었고, 그래서 거기에는 부상대고들이 몰려 살고 있었다."
1,계연의 약간 구성진 전라도 지방 토음은 날이 갈수록 점점 더 맑고 처량한 노랫조를 띠어 왔다.
1,"전라도 피곡 천 석이 들어왔사온바, 이 곡식은 명나라 군사에게 보낼 군량미 이외의 것이온즉…."
1,"동학군이 고부, 홍덕을 거쳐 무장, 영광에 이르자 전라도 곳곳의 인심은 이를 데 없이 흉흉하였다."
1,전라도 좌수사 겸 삼도 수군통제사 이순신을 나문하려 하니 싸우고 난 틈을 타서 잡아들이게 하라.
1,"두 왕자를 볼모로 삼고, 경상 전라도 땅을 우리가 차지하지 않는 한 나는 그대로 화친할 수는 없다."
1,남치근은 을묘년 난리에 방어사로 전공이 있고 그 뒤에 전라도의 병사 겸 순변사로 위명이 있어서….
1,내가 자네를 전라도 조방장으로 천거하여 위에 아뢸 테니 미안하지만 내 막하가 되어 주면 어떠하겠나?
1,"전라도의 죄수를 방면할 것인지 하지 않을 것인지 회계로 인하여, 김수항을 양이하라고 하교가 있자…."
1,그는 지난 섣달 전라도 금구를 근거로 해서 마지막으로 저항해 본 싸움에서도 일패도지의 고배를 마셨다.
1,겨울 동안 칩복하고 엎드려 있을 즈음에도 전라도의 여러 곳에서는 많은 의병들이 싸움을 그치지 않았다.
1,"그 세력을 키우니 나라를 잃은 백성들이 이에 호응하여 전라도, 경상도 일대가 삼별초군의 수중이 되었지요."
1,내부 주사 이복영이가 작년 시월에 전라도 좌수영 시찰관으로 내려가서 수영 운주헌에 좌정하고 개폐문하며….
1,전라도의 갑부 아들 전윤경은…문학에 대한 조예가 깊었고 특히 영국의 오스카 와일드에게 경도된 때도 있었다.
1,이때부터 전주에 입성할 때까지 전라도에서 봉기한 지역은 북도와 남도가 각각 17개 고을로 전부 34개 고을이었다.
1,정읍 현감이란 전라도 조그마한 고을의 원님으로 있다가 진도 군수로 승진이 되어서 진도로 부임을 하려는 판인데….
1,서울서 전라도의 요해처인 남원도 천 리 길이 뻐근했다. 그대로 단숨에 대군을 몰아 달리기에는 용이한 일이 아니었다.
1,전라도 전 고을의 이름없는 백성들은 지금도 그를 누구나 의인으로 마음속 깊이 세상에 단벌가는 인물로 존경하고 있소.
1,왜적도  전라도 티려 다  긔별도 이시니 더욱 심심야 노라.
1,다른 한 부대는 인천을 출발 바닷길로 충청도의 서안을 우회하여 전라도의 서남 해안을 거쳐 전라 좌수영으로 향하게 하였다.
1,뭐니 뭐니 해도 전라도 오니까 젤 맘에 드는 것이 군치리집입디다. 뒤탈 없고 속 실하고 술안주로야 개고기를 덮을 게 없지요.
1,나리께서 한번 의병을 일으키는 격서를 띄우신다면 전라도 일판의 모든 호걸들은 나리의 영을 따라 구름 모여들듯 할 것이옵니다.
1,전라도에 고부란 고을이 있었다. 전라도 변경으로 정읍과 부안 사이에 있는 조그만 산읍이니 김제 들과 함께 전라도에서도 예로부터 일컫는 곡창이다.
1,"보건 복지부는 20일 서울, 경기를 비롯하여 충청도와 전라도 지역에서 무균성 수막염 환자가 급증하고 있다며 예방 조치를 당부했다."
1,장가도 못 간 나이에 큰외삼촌이 문둥병에 걸려 전라도 소록도로 간 것을 트집 잡아 아버지는 엄마를 두고 말끝마다 문둥이란 말을 붙였다.
1,나는 행랑어멈의 말을 들어서도 그 전라도 부호의 첩이란 여자의 생활 윤곽을 대강 짐작할 수가 있었으므로 더 다른 것을 캐어묻지 않고….
1,장군은 평양 탈환의 기쁜 소식을 시각을 지체치 않고 전라도 전도에 반포하니 군사와 백성들은 환호성을 부르짖어 나라의 큰 승리를 축복한다.
1,왕은 전라도 태간지를 연상 서랍에서 다시 한 장 꺼내어 앞에 펴 놓으시고 붉은 자루 양호필에 윤 씨가 농담이 알맞게 갈아 놓은 먹을 흠뻑 찍으셨다.
1,전라도 고부군에서 일어난 민란이 잠시 주춤했다가 진압에 나선 정부 관리의 무능 때문에 두 달 후인 삼 월 이십일 일에는 다시 요원의 불길이 되고 말았다.
1,그가 중국에서 온 한와(漢瓦) 벼루에 오래된 우설묵(牛舌墨)을 진하게 갈아서 전라도 태지(苔紙)에 황모무심필 윗도리를 쥐고 궁체로 편지 사연을 기다랗게 내려 갈기는 것을….
1,전라도 땅 어디서고 이 윷판은 볼 수 있었고 윷을 뿌리면서 깍정이 암냥에 무뤂을 쳐대던 탄성은 왼 마을을 울렸다.
1,전라도 땅에는 논이 많다.
1,그의 걸쭉한 전라도 사투리가 참 정겨웠다.
1,소설 <서편제>의 첫무대는 전라도 보성이다.
1,정부는 전라도 이리를 익산으로 변칭하였다.
1,전라도와 경상도는 남도와 북도로 나뉘어 있다.
1,그녀는 의외로 생경한 전라도 토음으로 대답했다.
1,지리산은 전라도와 경상도에 걸쳐 자리잡고 있다.
1,그는 전라도의 한 어촌에서 어부의 아들로 태어났다.
1,전라도 지방에서는 세습적인 무당을 당골이라 부른다.
1,우리는 답사를 가서 전라도 지방의 토풍을 조사하였다.
1,섬진강은 전라도와 경상도의 도경계를 가운데에 두고 흐른다.
1,정부는 전라도 지역의 중부권 산업 도로를 착공하겠다고 밝혔다.
1,임금은 노론(老論)인 그들을 면출하여 전라도의 각 지방으로 보냈다.
1,영호는 아버지와 함께 전라도 쪽으로 가기 위해 호남선 열차를 탔다.
1,이번 단옷날에는 전라도와 연접된 여러 지역에서 큰 장이 선다고 한다.
1,나는 굽이굽이 감도는 전라도 산길을 여행하면서 고향의 향취를 느꼈다.
1,국문과 학생들은 구비 문학을 채록하기 위해 전라도 지역으로 답사를 갔다.
1,전라도와 충남 지방은 모시의 산지로 적지이며 그중에도 한삼 모시가 유명하다.
1,쓸쓸한 생각이 가슴에 스며들다.
1,그는 따뜻한 가슴을 가진 사람이다.
1,아버지는 아이를 가슴에 꼭 안았다.
1,위대한 작품은 가슴으로 느껴야 한다.
1,그의 태도는 가슴이 섬뜩할 정도로 냉정했다.
1,오빠는 가슴을 조이며 합격자 발표를 기다렸다.
1,여자는 가쁘게 가슴으로 숨을 쉬다가 다시 말했다.
1,그는 가슴의 통증을 호소하며 숨을 제대로 쉬지 못했다.
1,모교 배지와 이름표는 아직도 목깃과 왼쪽 가슴에 붙인 채였다.
1,웅보는 전성창의 말만 들어도 가슴에 응어리진 것이 풀리는 것 같았다.
1,깃이 밭은 원피스는 단정해 보였지만 가슴을 지나치게 강조하고 있었다.
1,앞에 선 아낙네들 댓 명은 숫제 옷고름을 쥐어뜯어 가슴을 젖히며 대들었다.
1,초등학교 입학식 날 가슴에 수건을 단 아이의 모습이 너무나 의젓해 보였다.
1,전쟁은 끝났다고 하지만 폐허가 된 서울의 모습이 이규의 가슴을 아프게 했다.
1,수난녀는 유모의 애 자랑하는 한 마디 한 마디가 바늘 끝처럼 가슴을 찌르고 들었다.
1,어매는 한복을 지을라고 장아 가서 가슴을 끊어가 왔어요.(경북)
1,금향이는 뜻밖에 꿈과 같이 고향에 돌아왔는데 그는 혹시 본색이 탄로 날까 무서워서 가슴이 조마조마하였다.
1,흥분의 소용돌이는 계속 나의 혈관 속을 흐르면서 맥박을 뛰게 하고 두근거리는 가슴에 심한 고동을 울리고 나를 가만히 내버려 두지 않았다.
1,남의 가슴에 못을 박을 심산이오?
1,가슴을 활짝 펴고 당당하게 걸어라.
1,순희는 그의 가슴에 얼굴을 묻고 울었다.
1,속옷이 보이지 않도록 가슴을 잘 여미어라.
1,챔피언이 되어 고국에 돌아오니 가슴이 벅찹니다.
1,고사리손으로 심부름을 하는 아이를 보니 가슴이 흐뭇했다.
1,그녀는 아들이 전쟁터에서 죽었다는 소식에 가슴을 치며 통곡했다.
1,서 교수는 졸업한 후에도 취직을 못하는 제자들을 보면 늘 가슴이 아팠다.
1,꿈에 그리던 그녀가 먼발치에서 모습을 나타내자 가슴이 두근거리기 시작했다.
1,부모는 자식이 어느덧 커서 가슴에 이름표를 달고 학교에 가는 것을 보니 뿌듯하다.
1,젊은 아낙네는 주위의 시선에 아랑곳없이 가슴을 드러내 우는 아이에게 젖꼭지를 물렸다.
1,시골에서 올라오신 할아버지는 서울 공기가 탁해 가슴이 답답하시다며 늘 다시 내려가겠다고 하신다.
1,"거미의 몸은 머리, 가슴과 배로 구분된다."
1,신랑의 가슴에는 손수건이 맵시 있게 꽂혀 있었다.
1,그의 가슴에는 손님임을 표시하는 노란 리본이 달려 있다.
1,그는 자기 팔을 그리고 가슴과 배를 만져 보았다. 온몸을 만져 보았다.
1,내 눈은 원래가 쌍꺼풀이고 가슴과 배는 예뻐 수술할 필요가 없거든요.
1,김부겸은 재빨리 자신이 입고 있던 옷을 찢어 이극주의 가슴을 감아 지혈을 했다.
1,"누나는 예쁜 편이었다. 몸도 좋았다. 미끈한 다리, 하얀 팔, 볼록한 가슴, 크고 검은 눈…."
1,마침내 칠보의 가슴과 배와 다리 위에 모래가 두둑하게 쌓였다. 몸을 움쩍할 수도 없었다.
1,"은방울꽃은 숙명의 교화였다. 가슴에 자랑스럽게 달고 다니던 배지도 은방울꽃을 도안한 거였고,…."
1,가슴에 꽃을 달다.
1,작은 짐승이라 죽음도 그처럼 쉽고 어처구니없는 것이었을까? 영애는 현규의 가슴에 얼굴을 묻고 말았다.
1,"그러면 어린 가슴은 뛰고, 어지러움같이 아스라한 정감과 따뜻한 샘물이 솟아나는 것 같은 행복감에 젖는 것이었다."
1,맨살이 손에 닿았다. 맨살은 촉촉했다. 손에 가슴이 만져졌다. 가슴은 그의 손이 닿으면서 풍선처럼 부풀어 오르는 것 같았다.
1,가슴을 옹크리다.
1,가슴이 봉곳하다.
1,가슴이 뿌듯하다.
1,가슴이 뭉클하다.
1,가슴이 납작하다.
1,가슴이 풍만하다.
1,가슴이 후련하다.
1,가슴을 울리다.
1,가슴이 부풀다.
1,가슴이 찡하다.
1,가슴이 떨리다.
1,가슴에 맺히다.
1,가슴이 넓다.
1,가슴을 앓다.
1,떡 벌어진 가슴.
1,가슴 한구석이 텅 비다.
1,가슴을 쫙 펴고 다녀라.
1,가슴에 맺힌 한을 풀다.
1,가슴 절절한 사랑 노래.
1,창이 그의 가슴에 박혔다.
1,가슴이 아르르 저며 오다.
1,괜히 내 가슴이 뿌듯하다.
1,가슴속 깊이 간직한 추억.
1,가슴이 숯등걸 타듯 했다.
1,명찰을 가슴에 불착한 학생.
